Invoice #,Medicine,Manufacturer,salePerUnit,Total Items,Category,buyPerPack,salePerPack,unitsPerPack
9634,Oilum Pearl Bar,HUSSAIN PEARL,160,0,Medicine,103.89,160,0
9635,Primovate Cream,HUSSAIN PEARL,60.46,0,Medicine,63.23,60.46,0
9636,Primovate Oint,HUSSAIN PEARL,61.9,0,Medicine,52.62,61.9,0
9637,Scabi Pearl Bar,HUSSAIN PEARL,190,0,Medicine,161.5,190,0
9638,Scabi Pearl Cream,HUSSAIN PEARL,72.62,0,Medicine,61.73,72.62,0
9639,Tevoflox 250mg Tab,HUSSAIN PEARL,11,0,Medicine,93.5,110,0
9640,Tevoflox 500mg Tab,HUSSAIN PEARL,18.5,0,Medicine,157.25,185,0
9641,Trisone Cream,HUSSAIN PEARL,175,0,Medicine,148.75,175,0
9642,Vitaprime Syp,HUSSAIN PEARL,75,0,Medicine,63.75,75,0
9643,Ximcef 400m Cap,HUSSAIN PEARL,59.8,0,Medicine,254.15,299,0
9644,Zatrocin 250mg Cap,HUSSAIN PEARL,29.5,0,Medicine,250.75,295,0
9645,Melatonin 3mg Tab,HUSSAIN TRADERS,28.31,0,Medicine,722,849.41,0
9646,Biomax Syp 120ml,HYGEA  PHARMA LAHORE,170,0,Medicine,144.5,170,0
9647,Biomax Syp 240ml,HYGEA  PHARMA LAHORE,298,0,Medicine,253.3,298,0
9648,Biomax Tab,HYGEA  PHARMA LAHORE,13,0,Medicine,331.5,390,0
9649,Cycl In 250ml Syp,HYGEA  PHARMA LAHORE,140,0,Medicine,119,140,0
9650,Silibion Syp 120ml,HYGEA  PHARMA LAHORE,85,0,Medicine,72.25,85,0
9651,Sncal Tab,HYGEA  PHARMA LAHORE,110,0,Medicine,81.99,110,0
9652,Vesso Log Syp 240nl,HYGEA  PHARMA LAHORE,295,0,Medicine,250.75,295,0
9653,Win Core Tab,HYGEA  PHARMA LAHORE,9.83,0,Medicine,250.75,295,0
9654,Aequamen Forte 12mg Tab,I.B.I. PROMOTION BUREAU,8.04,0,Medicine,342,402,0
9655,Comesgen 500mg Tab,I.B.I. PROMOTION BUREAU,10,0,Medicine,850,1000,0
9656,Comesgen Inj Iml,I.B.I. PROMOTION BUREAU,64,0,Medicine,544,640,0
9657,Flussorex 500mg Inj,I.B.I. PROMOTION BUREAU,315,0,Medicine,268,315,0
9658,Reparil Dragees,I.B.I. PROMOTION BUREAU,5.4,0,Medicine,195,216,0
9659,Silirex 140mg Cap,I.B.I. PROMOTION BUREAU,12,0,Medicine,306,360,0
9660,Silirex 160ml Syp,I.B.I. PROMOTION BUREAU,227,0,Medicine,193,227,0
9661,Uralyt U 280g,I.B.I. PROMOTION BUREAU,2175,0,Medicine,725,2175,0
9662,Enfagrow A+3 400gm,IBL 01(MEAD JOHNSON),3250,0,Milk,2579.36,3250,0
9663,Enfagrow A+3 800gm,IBL 01(MEAD JOHNSON),5150,0,Milk,3867.6,5150,0
9664,Enfagrow A+4 400gm,IBL 01(MEAD JOHNSON),2150,0,Milk,2054,2150,0
9665,Enfagrow A+4 800gm,IBL 01(MEAD JOHNSON),5150,0,Medicine,3223,5150,0
9666,Enfamama Choc 400gm,IBL 01(MEAD JOHNSON),3440,0,Milk,3285.3,3440,0
9667,Enfamama Vanila 400gm,IBL 01(MEAD JOHNSON),3440,0,Milk,3285.3,3440,0
9668,Enfamil A+ 1 400gm,IBL 01(MEAD JOHNSON),4750,0,Milk,3736.1,4750,0
9669,Enfamil A+ 1 800gm,IBL 01(MEAD JOHNSON),9500,0,Milk,7392.54,9500,0
9670,Enfamil A+ Premature,IBL 01(MEAD JOHNSON),4750,0,Milk,3736.1,4750,0
9671,Enfamil A+2 400gm,IBL 01(MEAD JOHNSON),4750,0,Milk,3736.1,4750,0
9672,Enfamil A+2 800gm,IBL 01(MEAD JOHNSON),9500,0,Milk,8944.85,9500,0
9673,Enfamil Ar 400gm,IBL 01(MEAD JOHNSON),3975,0,Milk,3173.92,3975,0
9674,Enfamil O Lac 400gm,IBL 01(MEAD JOHNSON),4750,0,Milk,3736.1,4750,0
9675,Sustagen School 6 400g Choc,IBL 01(MEAD JOHNSON),820,0,Milk,791,820,0
9676,Sustagen School 6 Vanila,IBL 01(MEAD JOHNSON),820,0,Milk,791,820,0
9677,Alcuflex 550mg Tab,ICI PAKISTAN,20.81,0,Medicine,884.26,1040.3,0
9678,Altin 50mg Tab,ICI PAKISTAN,24.71,0,Medicine,0,247.1,0
9679,Altinmet 50/1000mg Tab,ICI PAKISTAN,32.29,0,Medicine,384.2,452,0
9680,Altinmet 50/500mg Tab,ICI PAKISTAN,35.71,0,Medicine,425,500,0
9681,Altinmet 50/850mg Tab,ICI PAKISTAN,31.93,0,Medicine,379.95,447,0
9682,Amybact Sachet,ICI PAKISTAN,73.42,0,Medicine,533.39,734.2,0
9683,Aptimax Plus Syp,ICI PAKISTAN,332,0,Medicine,192.4,332,0
9684,Arimidex 1mg Tab 28's,ICI PAKISTAN,8000,0,Market Special,6637,8000,0
9685,Avaam 10/160mg Tab,ICI PAKISTAN,51.43,0,Medicine,612,720,0
9686,Avaam 5/160mg Tab,ICI PAKISTAN,35.71,0,Medicine,425,500,0
9687,Avaam 5/80mg Tab,ICI PAKISTAN,22.23,0,Medicine,264.49,311.17,0
9688,Avaam Plus 10/160/12.5mg Tab,ICI PAKISTAN,15.91,0,Medicine,189.35,222.77,0
9689,Avaam Plus 10/160/25mg Tab,ICI PAKISTAN,15.03,0,Medicine,178.83,210.39,0
9690,Avaam Plus 5/160/12.5mg Tab,ICI PAKISTAN,14.67,0,Medicine,174.62,205.44,0
9691,Avaam Plus 5/160/25mg Tab,ICI PAKISTAN,16.09,0,Medicine,191.45,225.24,0
9692,Azocyd 250mg Tab,ICI PAKISTAN,33.6,0,Medicine,171.33,201.57,0
9693,Azocyd 500mg Tab,ICI PAKISTAN,61.59,0,Medicine,314.12,369.55,0
9694,Azocyd Syp,ICI PAKISTAN,215.68,0,Medicine,183.33,215.68,0
9695,Casodex 50mg Tab,ICI PAKISTAN,421.43,0,Market Special,10030,11800,0
9696,Ceptin 250mg Cap,ICI PAKISTAN,11.42,0,Medicine,116.45,137,0
9697,Ceptin 250mg Syp,ICI PAKISTAN,177.61,0,Medicine,150.97,177.61,0
9698,Ceptin 500mg Cap,ICI PAKISTAN,22.43,0,Medicine,228.76,269.13,0
9699,Citralka Syp,ICI PAKISTAN,174,0,Medicine,147.9,174,0
9700,Clarinase 120mg Tab,ICI PAKISTAN,22.29,0,Medicine,265.2,312,0
9701,Clocit 50mg Tab,ICI PAKISTAN,44.4,0,Medicine,377.4,444,0
9702,Condoms,ICI PAKISTAN,8,0,Medicine,6,8,0
9703,Cran D Sachet,ICI PAKISTAN,40,0,Medicine,345.81,400,0
9704,Crancare Sachet,ICI PAKISTAN,46.21,0,Medicine,414,462.1,0
9705,Cybela Tab,ICI PAKISTAN,15,0,Medicine,389.05,450,0
9706,Dexifen 300mg Tab,ICI PAKISTAN,8.83,0,Medicine,228.18,265,0
9707,Dexifen 400mg Tab,ICI PAKISTAN,10.93,0,Medicine,282.42,328,0
9708,Dicef 125mg Syp,ICI PAKISTAN,70,0,Medicine,59.5,70,0
9709,Dicef 1g Inj,ICI PAKISTAN,68,0,Medicine,57.8,68,0
9710,Dicef 250mg Cap,ICI PAKISTAN,8.33,0,Medicine,85,100,0
9711,Dicef 250mg Inj,ICI PAKISTAN,29,0,Medicine,24.65,29,0
9712,Dicef 250mg Syp,ICI PAKISTAN,115,0,Medicine,97.75,115,0
9713,Dicef 500mg Cap,ICI PAKISTAN,14.17,0,Medicine,144.5,170,0
9714,Dicef 500mg Inj,ICI PAKISTAN,36,0,Medicine,30.6,36,0
9715,Diprivan 10mg/10ml Inj,ICI PAKISTAN,329.8,0,Medicine,1401.77,1649,0
9716,Dut Plus Tab,ICI PAKISTAN,63.75,0,Medicine,1083.75,1275,0
9717,Ectirex 10mg Tab,ICI PAKISTAN,25.93,0,Medicine,318.75,363,0
9718,Esopase 20mg Cap,ICI PAKISTAN,12.24,0,Medicine,145.7,171.41,0
9719,Esopase 40mg Cap,ICI PAKISTAN,22.19,0,Medicine,264,310.59,0
9720,Etipro 20mg Cap,ICI PAKISTAN,25,0,Medicine,297.5,350,0
9721,Etipro 20mg Sachet,ICI PAKISTAN,15.53,0,Medicine,132.02,155.32,0
9722,Etipro 40mg Cap,ICI PAKISTAN,26.11,0,Medicine,310.68,365.5,0
9723,Etizem 30mg Tab,ICI PAKISTAN,4.35,0,Medicine,110.98,130.56,0
9724,Etizem 60mg Tab,ICI PAKISTAN,7.68,0,Medicine,198.66,230.49,0
9725,Etizem Sr 90mg Cap,ICI PAKISTAN,11.93,0,Medicine,202.73,238.5,0
9726,Everlong Tab,ICI PAKISTAN,550,0,Medicine,4500,5500,0
9727,Evertam Tab,ICI PAKISTAN,35,0,Medicine,595,700,0
9728,Fortexone 1g Iv Inj,ICI PAKISTAN,229,0,Medicine,194.65,229,0
9729,Fortexone 250mg Inj Im,ICI PAKISTAN,82,0,Medicine,69.7,82,0
9730,Fortexone 250mg Inj Iv,ICI PAKISTAN,76,0,Medicine,64.6,76,0
9731,Fortexone 500mg Inj Im,ICI PAKISTAN,165.42,0,Medicine,140.61,165.42,0
9732,Fortexone 500mg Inj Iv,ICI PAKISTAN,130,0,Medicine,110.5,130,0
9733,Glibetic 15/2mg Tab,ICI PAKISTAN,10,0,Medicine,119,140,0
9734,Glibetic Forte 30/4 Mg Tab,ICI PAKISTAN,15.86,0,Medicine,188.7,222,0
9735,Glibetic Plus 30/2mg Tab,ICI PAKISTAN,13,0,Medicine,154.7,182,0
9736,Gravida Soft Caps,ICI PAKISTAN,23.33,0,Medicine,302.58,350,0
9737,Gumivits Candy Tab,ICI PAKISTAN,200,0,Medicine,172.91,200,0
9738,Icef 100mg Syp,ICI PAKISTAN,233.87,0,Medicine,212.7,233.87,0
9739,Icef 200mg Cap,ICI PAKISTAN,33,0,Medicine,140.25,165,0
9740,Icef 400mg Cap,ICI PAKISTAN,89.7,0,Medicine,381.16,448.49,0
9741,Icef Ds 200mg Syp,ICI PAKISTAN,306.12,0,Medicine,260.2,306.12,0
9742,Inderal 10mg Tab,ICI PAKISTAN,3.25,0,Medicine,138.01,162.36,0
9743,Inderal 40mg Tab,ICI PAKISTAN,5.84,0,Medicine,248.15,291.94,0
9744,Isen Susp 90ml,ICI PAKISTAN,24,0,Medicine,20.4,24,0
9745,Ketress 40mg Tab,ICI PAKISTAN,15.3,0,Medicine,390.24,459.1,0
9746,Ketress Syp,ICI PAKISTAN,119.6,0,Medicine,101.66,119.6,0
9747,Lipiron 120ml Syp,ICI PAKISTAN,299.3,0,Medicine,217.44,299.3,0
9748,Lipiron Sachet,ICI PAKISTAN,24.2,0,Medicine,175.8,242,0
9749,Meronem 1gm Inj,ICI PAKISTAN,3163.83,0,Medicine,2689.26,3163.83,0
9750,Meronem 500mg Inj,ICI PAKISTAN,1634.82,0,Medicine,1389.59,1634.82,0
9751,Nolvadex 10mg Tab,ICI PAKISTAN,25.75,0,Medicine,656.59,772.45,0
9752,Omega Fort Cap Women,ICI PAKISTAN,61.67,0,Medicine,1599.08,1850,0
9753,Ovaza 1000mg Cap,ICI PAKISTAN,2832.8,0,Medicine,2058,2832.8,0
9754,Pirosil 20mg Tab,ICI PAKISTAN,10,0,Medicine,170,200,0
9755,Pregease Tab,ICI PAKISTAN,9.97,0,Medicine,256.32,299,0
9756,Pro Med Sponges 30*30,ICI PAKISTAN,78,0,Surgical,450,780,0
9757,Probact Lozenges,ICI PAKISTAN,29.9,0,Medicine,254.15,299,0
9758,Promask,ICI PAKISTAN,190,0,Medicine,161.5,190,0
9759,Qco 100mg Cap,ICI PAKISTAN,65.49,0,Medicine,1427.35,1964.7,0
9760,Qco 50mg Cap,ICI PAKISTAN,39.29,0,Medicine,872.23,1178.8,0
9761,Regnum Men Tab,ICI PAKISTAN,908.1,0,Medicine,671.5,908.1,0
9762,Regnum Syp,ICI PAKISTAN,298.98,0,Medicine,254.13,298.98,0
9763,Rejuva Sachet,ICI PAKISTAN,35.96,0,Medicine,261.26,359.62,0
9764,Rejuva Tab,ICI PAKISTAN,34.3,0,Medicine,913.49,1029,0
9765,Santomox Tab 400mg,ICI PAKISTAN,67,0,Medicine,284.75,335,0
9766,Seroquel Tab 100mg,ICI PAKISTAN,133.55,0,Medicine,3405.61,4006.6,0
9767,Seroquel Tab 25mg,ICI PAKISTAN,48.58,0,Medicine,1238.89,1457.52,0
9768,Sunplus Stat Cap,ICI PAKISTAN,352.7,0,Medicine,256.24,352.7,0
9769,Tenoret 50mg Tab,ICI PAKISTAN,15.91,0,Medicine,189.32,222.72,0
9770,Tenormin  25mg Tab,ICI PAKISTAN,8.46,0,Medicine,151.05,177.7,0
9771,Tenormin  50mg Tab,ICI PAKISTAN,16.1,0,Medicine,287.3,338,0
9772,Tenormin 100mg Tab,ICI PAKISTAN,24.57,0,Medicine,438.6,516,0
9773,Topocid 250mg Tab,ICI PAKISTAN,17,0,Medicine,112.8,170,0
9774,Topocid 500mg Tab,ICI PAKISTAN,22.46,0,Medicine,190.89,224.58,0
9775,Tramed 50mg Cap,ICI PAKISTAN,10.5,0,Medicine,89.25,105,0
9776,Tramed Inj,ICI PAKISTAN,29.4,0,Medicine,124.95,147,0
9777,Tramed P Tab,ICI PAKISTAN,15.05,0,Medicine,127.93,150.5,0
9778,Trileaf Syp,ICI PAKISTAN,190,0,Medicine,70,190,0
9779,Welcam B 20mg Tab,ICI PAKISTAN,18.25,0,Medicine,310.25,365,0
9780,Xelna 120mg Tab,ICI PAKISTAN,13.78,0,Medicine,117.1,137.76,0
9781,Xelna 180mg Tab,ICI PAKISTAN,20.66,0,Medicine,175.64,206.64,0
9782,Xelna 60mg Cap,ICI PAKISTAN,7.58,0,Medicine,64.4,75.76,0
9783,Xenecor 10mg Tab,ICI PAKISTAN,28,0,Medicine,238,280,0
9784,Xenecor 20mg Tab,ICI PAKISTAN,46.9,0,Medicine,398.65,469,0
9785,Xenecor 5mg Tab,ICI PAKISTAN,14.7,0,Medicine,124.95,147,0
9786,Zestoretic 20mg Tab,ICI PAKISTAN,49.13,0,Medicine,1169.23,1375.56,0
9787,Zestril  5mg Tab,ICI PAKISTAN,17.93,0,Medicine,213.35,251,0
9788,Zestril 10mg Tab,ICI PAKISTAN,38.64,0,Medicine,459.85,541,0
9789,Zestril 20mg Tab,ICI PAKISTAN,53.42,0,Medicine,635.7,747.88,0
9790,Zoladex Depot 3.6mg Inj,ICI PAKISTAN,11007.36,0,Market Special,9356.26,11007.36,0
9791,Zolmig 2.5mg Tab (zomig),ICI PAKISTAN,109,0,Medicine,277.95,327,0
9792,Ad Biq Oral Drop,IDEAL (BIO MARK),390,0,Medicine,331.5,390,0
9793,Eslor 120ml Syp,IDEAL (BIO MARK),245,0,Medicine,208.25,245,0
9794,Eslor 5mg (ideal),IDEAL (BIO MARK),25.8,0,Medicine,208.5,258,0
9795,Nohist 10mg Tab,IDEAL (BIO MARK),28.43,0,Medicine,305,398,0
9796,Nohist 4mg Sachet,IDEAL (BIO MARK),24.29,0,Medicine,289,340,0
9797,Trmpr Tab,IDEAL (BIO MARK),14.15,0,Medicine,240.55,283,0
9798,Antem 5mg Cap,IDEAL (MISC),340,0,Medicine,1445,1700,0
9799,Aurofloc 500mg Tab,IDEAL (MISC),47.8,0,Medicine,386,478,0
9800,Calmks D3 Inj,IDEAL (MISC),193,0,Medicine,164.05,193,0
9801,Canon 250mg Tab,IDEAL (MISC),13,0,Medicine,110.5,130,0
9802,Canon 500mg Tab,IDEAL (MISC),24,0,Medicine,204,240,0
9803,Cd Biq Tab,IDEAL (MISC),31,0,Medicine,527,620,0
9804,Ceda V Vaginal Cream,IDEAL (MISC),350,0,Medicine,297.5,350,0
9805,Cefkar 100mg Syp,IDEAL (MISC),193,0,Medicine,164.05,193,0
9806,Cefkar 400mg Cap,IDEAL (MISC),77,0,Medicine,327.25,385,0
9807,Cefkar Ds Syp,IDEAL (MISC),345,0,Medicine,293.25,345,0
9808,Cefran 500mg Tab,IDEAL (MISC),16.79,0,Medicine,285.46,335.83,0
9809,Cipmark 500mg Tab,IDEAL (MISC),30.3,0,Medicine,244,303,0
9810,Clamoxin  Syp 156.25mg/5ml,IDEAL (MISC),49.5,0,Medicine,40.5,49.5,0
9811,Cran Mark Sachet,IDEAL (MISC),35,0,Medicine,283,350,0
9812,Cyclofix 20mg Tab,IDEAL (MISC),12.9,0,Medicine,219.3,258,0
9813,Danvo 8mg Tab,IDEAL (MISC),46.5,0,Medicine,375,465,0
9814,Dydowen 10mg Tab,IDEAL (MISC),40,0,Medicine,680,800,0
9815,Essofed 40mg Cap,IDEAL (MISC),33.57,0,Medicine,399.5,470,0
9816,Evolet 250mg Tab,IDEAL (MISC),28,0,Medicine,238,280,0
9817,Evolet 500mg Tab,IDEAL (MISC),39.8,0,Medicine,323,398,0
9818,Fe Wash Liquied Wash,IDEAL (MISC),550,0,Medicine,432,550,0
9819,Flowacin 500mg Tab,IDEAL (MISC),49.5,0,Medicine,420,495,0
9820,Flucose 150mg Cap,IDEAL (MISC),205,0,Medicine,174.25,205,0
9821,Folibiq 400mcg Tab,IDEAL (MISC),18.33,0,Medicine,467.5,550,0
9822,Lutimac Tab,IDEAL (MISC),26.25,0,Medicine,446,525,0
9823,Lutizan Syp,IDEAL (MISC),300,0,Medicine,255,300,0
9824,Lutizan Tab,IDEAL (MISC),26,0,Medicine,442,520,0
9825,Malrich Milk Soft Pack,IDEAL (MISC),425,0,Milk,361.25,425,0
9826,Mv Biq Tab,IDEAL (MISC),30,0,Medicine,510,600,0
9827,Noriday Tab,IDEAL (MISC),9.33,0,Medicine,238,280,0
9828,P Ron Tab,IDEAL (MISC),58.33,0,Medicine,1487.5,1750,0
9829,Pro Vi M 200g F/s,IDEAL (MISC),680,0,Medicine,578,680,0
9830,Prolif D Tab,IDEAL (MISC),35,0,Medicine,892.5,1050,0
9831,Racet P Tab,IDEAL (MISC),17.25,0,Medicine,293.25,345,0
9832,Rp Xime 100mg Syp,IDEAL (MISC),205,0,Medicine,174,205,0
9833,Rp Xime 400mg Cap,IDEAL (MISC),99,0,Medicine,420.75,495,0
9834,S Rone 10mg Tab,IDEAL (MISC),40,0,Medicine,680,800,0
9835,Samotec 50mg Tab,IDEAL (MISC),15.8,0,Medicine,269,316,0
9836,Scab E 65ml Lotion,IDEAL (MISC),195,0,Medicine,166,195,0
9837,Scab X Lotion 65ml,IDEAL (MISC),250,0,Medicine,212.6,250,0
9838,Sintral Sr Tab,IDEAL (MISC),15,0,Medicine,255,300,0
9839,Soset 8mg Tab,IDEAL (MISC),40,0,Medicine,340,400,0
9840,Stario Tab,IDEAL (MISC),50,0,Medicine,1275,1500,0
9841,Walcam B,IDEAL (MISC),0,0,Medicine,0,0,0
9842,Zeflam Tab,IDEAL (MISC),19.15,0,Medicine,325.55,383,0
9843,Zekrona 100mg Cap,IDEAL (MISC),106,0,Medicine,360,424,0
9844,Imfix 400mg Cap,IMCO PHARMACEUTICALS,65,0,Medicine,255,325,0
9845,Breast Cream Dove,IMPORTED MEDICINE,600,0,Medicine,150,600,0
9846,Breast Cream Dr Suzy,IMPORTED MEDICINE,800,0,Medicine,300,800,0
9847,Breast Cream Touch Me,IMPORTED MEDICINE,700,0,Medicine,400,700,0
9848,Condom Durex  All,IMPORTED MEDICINE,55,0,Medicine,34,55,0
9849,Creon 1000mg Cap,IMPORTED MEDICINE,2300,0,Medicine,1800,2300,0
9850,Danatris,IMPORTED MEDICINE,28.83,0,Medicine,735.25,865,0
9851,Ectasy Condom,IMPORTED MEDICINE,60,0,Condom,39.16,60,0
9852,Imp Animation Spray,IMPORTED MEDICINE,450,0,Medicine,150,450,0
9853,Imp Caverject Inj,IMPORTED MEDICINE,1000,0,Medicine,0,1000,0
9854,Imp Centrum 100's,IMPORTED MEDICINE,3900,0,Medicine,3150,3900,0
9855,Imp Centrum 30's,IMPORTED MEDICINE,1300,0,Medicine,850,1300,0
9856,Imp Centrum Gold,IMPORTED MEDICINE,2000,0,Medicine,1600,2000,0
9857,Imp Centrum Silliver(125),IMPORTED MEDICINE,5500,0,Medicine,4800,5500,0
9858,Imp Centrum Silver (men),IMPORTED MEDICINE,2200,0,Medicine,1800,2200,0
9859,Imp Centrum Silver 80's,IMPORTED MEDICINE,2500,0,Medicine,2200,2500,0
9860,Imp Centrum Silver Tab 80`s,IMPORTED MEDICINE,2500,0,Medicine,1350,2500,0
9861,Imp Centrum Silver Women,IMPORTED MEDICINE,4700,0,Medicine,4000,4700,0
9862,Imp Cialis 20mg 6 Yellow,IMPORTED MEDICINE,200,0,Medicine,350,1200,0
9863,Imp Cialis 20mg Tab (2pack),IMPORTED MEDICINE,450,0,Medicine,250,900,0
9864,Imp Cialis Black 200mg,IMPORTED MEDICINE,175,0,Medicine,400,1050,0
9865,Imp Cobra Tab,IMPORTED MEDICINE,70,0,Medicine,40,350,0
9866,Imp Cytotec 200mg,IMPORTED MEDICINE,150,0,Medicine,6500,9000,0
9867,Imp Ddb Tab,IMPORTED MEDICINE,1900,0,Medicine,300,1900,0
9868,Imp Desire Sachet,IMPORTED MEDICINE,400,0,Medicine,700,1600,0
9869,Imp Dgd Tab,IMPORTED MEDICINE,375,0,Medicine,400,750,0
9870,Imp Diamox Tab,IMPORTED MEDICINE,55,0,Medicine,20,55,0
9871,Imp Dooz Delay Spary,IMPORTED MEDICINE,400,0,Medicine,100,400,0
9872,Imp Dostinex 05mg Tab 8tab,IMPORTED MEDICINE,3800,0,Medicine,3000,3800,0
9873,Imp Eltroxin 100mg  Tab,IMPORTED MEDICINE,2300,0,Medicine,1800,2300,0
9874,Imp Eltroxin 50mg Tab,IMPORTED MEDICINE,2300,0,Medicine,750,2300,0
9875,Imp Florinef Tab,IMPORTED MEDICINE,4400,0,Fridge,3500,4400,0
9876,Imp Fungizone 50mg Inj,IMPORTED MEDICINE,1950,0,Medicine,1000,1950,0
9877,Imp Furolin Tab,IMPORTED MEDICINE,100,0,Medicine,2500,3000,0
9878,Imp Gensing Cap,IMPORTED MEDICINE,1200,0,Medicine,600,1200,0
9879,Imp Horse Power Cream,IMPORTED MEDICINE,110,0,Medicine,70,110,0
9880,Imp Hydrocortisone 10mg Tab,IMPORTED MEDICINE,2000,0,Medicine,1500,2000,0
9881,Imp Hydrocortisone 20mg Tab,IMPORTED MEDICINE,83.33,0,Medicine,1900,2500,0
9882,Imp Imuran Tab (100 Tab),IMPORTED MEDICINE,3800,0,Medicine,3400,3800,0
9883,Imp Kayexalate Powder,IMPORTED MEDICINE,540,0,Medicine,7500,16200,0
9884,Imp Largactil 100mg Tab,IMPORTED MEDICINE,1800,0,Medicine,1000,1800,0
9885,Imp Lioresal Tab,IMPORTED MEDICINE,23,0,Medicine,900,1150,0
9886,Imp Lipitor 10mg Tab,IMPORTED MEDICINE,46.67,0,Medicine,800,1400,0
9887,Imp Lipitor 20mg Tab,IMPORTED MEDICINE,53.33,0,Medicine,1100,1600,0
9888,Imp Livetra 20mg Tab,IMPORTED MEDICINE,300,0,Medicine,350,1200,0
9889,Imp Marivan Tab,IMPORTED MEDICINE,49,0,Medicine,4780,4900,0
9890,Imp Methycobal Inj 10's,IMPORTED MEDICINE,4000,0,Medicine,3000,4000,0
9891,Imp Neurobion Germen,IMPORTED MEDICINE,500,0,Medicine,1200,1500,0
9892,Imp Penagra Zydus,IMPORTED MEDICINE,100,0,Medicine,120,400,0
9893,Imp Perfenix Tab,IMPORTED MEDICINE,2500,0,Medicine,1600,2500,0
9894,Imp Plant Vigra,IMPORTED MEDICINE,75,0,Medicine,200,600,0
9895,Imp Plaquenil 200mg Tab,IMPORTED MEDICINE,36.67,0,Medicine,700,1100,0
9896,Imp Premarin Cream,IMPORTED MEDICINE,1600,0,Fridge,900,1600,0
9897,Imp Procomil Spray,IMPORTED MEDICINE,300,0,Medicine,150,300,0
9898,Imp Red Viagra Card 8,IMPORTED MEDICINE,150,0,Medicine,400,1200,0
9899,Imp Soranib 200mg Tab,IMPORTED MEDICINE,6200,0,Medicine,5300,6200,0
9900,Imp Testo Inj,IMPORTED MEDICINE,500,0,Medicine,1300,5000,0
9901,Imp Testoviron Inj,IMPORTED MEDICINE,1000,0,Medicine,567.5,1000,0
9902,Imp Toko D3 Craem,IMPORTED MEDICINE,250,0,Medicine,165,250,0
9903,Imp Ucholine 10mg Tab,IMPORTED MEDICINE,64,0,Medicine,4200,6400,0
9904,Imp Ucholine 5mg Tab,IMPORTED MEDICINE,50,0,Medicine,4500,5000,0
9905,Imp Ud Cream,IMPORTED MEDICINE,200,0,Medicine,130,200,0
9906,Imp Vega 100mg,IMPORTED MEDICINE,80,0,Medicine,25,320,0
9907,Imp Viagra 100mg Tab,IMPORTED MEDICINE,350,0,Medicine,400,2100,0
9908,Imp Viagra 50mg Tab,IMPORTED MEDICINE,250,0,Medicine,750,1500,0
9909,Imp Viagra Original,IMPORTED MEDICINE,1200,0,Medicine,3200,4800,0
9910,Imp Viga Spray,IMPORTED MEDICINE,900,0,Medicine,500,900,0
9911,Imp Vip Tab,IMPORTED MEDICINE,125,0,Medicine,250,1000,0
9912,Imp Vivioptil Cap,IMPORTED MEDICINE,33.33,0,Medicine,350,1000,0
9913,Imp Zytanix 5mg Tab,IMPORTED MEDICINE,60,0,Medicine,400,600,0
9914,John Life Condoms,IMPORTED MEDICINE,60,0,Medicine,30,60,0
9915,Knight Rider Cream,IMPORTED MEDICINE,180,0,Condom,70,180,0
9916,Knight Rider Sachet,IMPORTED MEDICINE,50,0,Condom,23.4,50,0
9917,Knight Rider Spray,IMPORTED MEDICINE,300,0,Condom,100,300,0
9918,Knight Rider Tester,IMPORTED MEDICINE,80,0,Condom,25,80,0
9919,Libido Condoms,IMPORTED MEDICINE,150,0,Condom,90,150,0
9920,Libido Sunset Condom,IMPORTED MEDICINE,120,0,Condom,70,120,0
9921,Mebrosil Tab,IMPORTED MEDICINE,0.7,0,Medicine,297.5,350,0
9922,Napa 125 Suppositories,IMPORTED MEDICINE,50,0,Medicine,575,1000,0
9923,Play Girl Condom,IMPORTED MEDICINE,70,0,Condom,35,70,0
9924,Power Play Condom,IMPORTED MEDICINE,70,0,Condom,33,70,0
9925,Redish 100 Tab,IMPORTED MEDICINE,7,0,Medicine,59.5,70,0
9926,Song Song Condom,IMPORTED MEDICINE,60,0,Condom,39.16,60,0
9927,Soranib 200mg Tab,IMPORTED MEDICINE,6000,0,Medicine,4000,6000,0
9928,Unidus Condom,IMPORTED MEDICINE,90,0,Condom,50,90,0
9929,W6,IMPORTED MEDICINE,450,0,Medicine,350,450,0
9930,W8,IMPORTED MEDICINE,250,0,Medicine,400,1500,0
9931,W9,IMPORTED MEDICINE,60,0,Medicine,750,1200,0
9932,Ac Gel 120ml Syp,INCEPTA PHARMA,275,0,Medicine,233.75,275,0
9933,Acetin 25mg Cap,INCEPTA PHARMA,63.67,0,Medicine,1623.5,1910,0
9934,Acizar 120ml Syp,INCEPTA PHARMA,150,0,Medicine,127.5,150,0
9935,Ar Cal Tab,INCEPTA PHARMA,15,0,Medicine,382.5,450,0
9936,Atractin 20mg Cap,INCEPTA PHARMA,68.33,0,Medicine,1811.93,2050,0
9937,Beauton Bb Cream,INCEPTA PHARMA,980,0,Medicine,833,980,0
9938,Bisofer Syp 120ml,INCEPTA PHARMA,140,0,Medicine,119,140,0
9939,Bisofer Tab,INCEPTA PHARMA,10,0,Medicine,170,200,0
9940,Bontix Tab,INCEPTA PHARMA,27.5,0,Medicine,467.5,550,0
9941,Bycid Syp,INCEPTA PHARMA,130,0,Medicine,110.5,130,0
